path,sentence
wav/griots-r1-4-Tx@-307.54-310.74.wav,A MANANEN AU SISI DE YƐLƐLA CƐKƆBA ƝƐFƐ DƆRƆN A ƝƐ YƐLƐLA
wav/griots-r1-4-Tx@-312.17-315.16.wav,CƐKƆRƆBA KULELA A KO A MUSO N'A MƆDENW MA A KO NE ƝƐ YƐLƐLA KOYI
wav/griots-r1-4-Tx@-315.27-318.0.wav,N ƝƐ YƐLƐLA A YE NA N ƝƐ YƐLƐLA BINSIRI SISI YƐLƐLA NE ƝƐFƐ N ƝƐ YƐLƐLA
wav/griots-r1-4-Tx@-318.22-323.78.wav,O DON TILEMA CƐKƆRƆBA MUSOFƆLƆ ƝƐ T'A FƐ O NANA SIG'A KUNNA SISI YƐLƐLA O ƝƐ FƐ DƆRƆN O ƝƐ YƐLƐLA
wav/griots-r1-4-Tx@-324.54-330.18.wav,CƐKƆRƆBA DENKƐFƆLƆ ƝƐ T'A FƐ A NANA BINSIRI N KƆRƆ A SISI YƐLƐLA ƝƐ FƐ DƆRƆN A ƝƐ YƐLƐLA
wav/griots-r1-4-Tx@-33.11-34.63.wav,AAA K'I NIN SO IN CƐ KAƝI DƐ
wav/griots-r1-4-Tx@-331.02-336.9.wav,DENKƐFƆLƆ O MUSO O YE FIƝƐTƆ YE YƐ T'A FƐ O NAN'I SIG'A KUNNA SISI YƐLƐ O FANA ƝƐ FƐ O ƝƐ YƐLƐLA
wav/griots-r1-4-Tx@-336.95-337.5.wav,O YE KABAKO YE
wav/griots-r1-4-Tx@-337.52-340.64.wav,DONKE DU BƐƐ YE ƝƐ SƆRƆ NIN COGO DE LA
wav/griots-r1-4-Tx@-34.96-36.35.wav,AAA A BƐ FEERE WA A K'A BƐ FEERE
wav/griots-r1-4-Tx@-340.79-343.54.wav,MUN NANA N'A YE DUGAWU ANI BARIKA
wav/griots-r1-4-Tx@-345.33-349.84.wav,ADAMADENW KANA TULON KƐ DUGAWU ƝININ NI BARIKA ƝININ NA MASAW FƐ
wav/griots-r1-4-Tx@-351.0-353.09.wav,DUGAWU NI BARIKA DE BƐ SE FƐN CAMAN NA
wav/griots-r1-4-Tx@-353.21-357.2.wav,DONC YARABI AN B'A ƝININ ALA FƐ ALA KA DUGAWU NI BARIKA ALA K''O KILIF'AN NA
wav/griots-r1-4-Tx@-357.26-358.09.wav,AMIINA YARABI
wav/griots-r1-4-Tx@-359.13-360.28.wav,AAA NI DIYARA
wav/griots-r1-4-Tx@-36.81-38.22.wav,KO YALI I KA SO BƐ FEERE JOLI
wav/griots-r1-4-Tx@-360.32-360.65.wav,HANN
wav/griots-r1-4-Tx@-360.71-361.98.wav,NI FANA FAMU NA WALA SESA
wav/griots-r1-4-Tx@-362.1-366.61.wav,WALA YARƆ NI FANA BƐ MAA MAA ƝƐNAJƐ DƐ ƆHƆƆ WALA DONKE A BƐ NI COGO DE LA
wav/griots-r1-4-Tx@-366.96-367.96.wav,DONKE ALIMUDULILA
wav/griots-r1-4-Tx@-368.69-372.84.wav,O Y'O YƆRƆ YE DONC SISAN N BƐNA KUMA TIƝƐ TILALI KO KAN
wav/griots-r1-4-Tx@-374.14-377.33.wav,TIƝƐ TIƝƐ TILAN COGO WALA
wav/griots-r1-4-Tx@-377.75-383.79.wav,CƐKƆRƆBA DƆ FANA TUN BƐ YE ALE FANA ƝAMƐKƐKELEN DƆRƆN DE TUN B'ALE BOLO ƝAMƐKƐKELEN MAIS DENKƐ SABA DE TUN B'A BOLO
wav/griots-r1-4-Tx@-384.65-388.84.wav,BƆN ALA BANA NANA MINƐ A DENW WELE K'A FƆ
wav/griots-r1-4-Tx@-389.42-398.36.wav,FƐN TƐ N KƆNI YE FAANTAN YE MƐ ƝAMƐKƐKELEN DE BƐ N BOLO MƐ NI N SARA N BƐ BANA MIN NA N B'A DƆN N TƐ BƆ A LA MƐ N'A MA ƝƐ N TAARA ƝAMƐW A KAN'A FEERE
wav/griots-r1-4-Tx@-398.72-401.55.wav,A KAN'A NIN MAA NA A KAN'A TƆNƆMADA
wav/griots-r1-4-Tx@-40.82-44.09.wav,AAA A KO SANU CAMAN BƐ N BOLO KA D'I MAN I KA SO DI YAN
wav/griots-r1-4-Tx@-402.43-404.24.wav,ƝAMƐW KA TO A BOLO TIƝƐ YE
wav/griots-r1-4-Tx@-405.47-407.19.wav,A KA MIIR'A LA KƆMI NE BƐ SO KƆNƆ
wav/griots-r1-4-Tx@-408.18-415.02.wav,BƆN ALA NAN'A KƐ BANA NANA CƐKƆRƆBA GOSI K'A DA BANA IN GƐLƐYARA F'A NANA FATU KA ƝAMƐ IN TO
wav/griots-r1-4-Tx@-415.26-416.95.wav,MƐ BA BƐ SO KƆNƆ YEN
wav/griots-r1-4-Tx@-419.0-424.73.wav,O ƝAMƐKƐKELEN MIN BƐ SO KƆNƆ APƐRƐ DENW NANA O MA Ɲ'A LA KUMA NANA CAYA
wav/griots-r1-4-Tx@-429.79-430.98.wav,PASIKE FA TIƝƐ DE DO
wav/griots-r1-4-Tx@-431.37-434.51.wav,BƆN SARIYA DUN YA JIRA N'AW MA ƝƐ TIƝƐ LA DƆRƆN A BƐ TILAN DE
wav/griots-r1-4-Tx@-436.17-440.26.wav,U YƐRƐDAMA YE ƝƆGƆN SAMA SAM'A NƆFƐ U MA BƐN A LA
wav/griots-r1-4-Tx@-44.46-47.3.wav,IRIYALI CAMAN BƐ N BOLO K'A D'I MA I KA SO DI YAN
wav/griots-r1-4-Tx@-440.44-446.62.wav,MUN NANA KƐ SISAN KO KƆMI AN TƐ DƆƆNIBAGA MINNU BƐ YEN N'OLU YE DƆƆNIBAGA AN KA SE OLU MA ƝAMƐ KA TILAN
wav/griots-r1-4-Tx@-447.59-451.54.wav,ALA Y'A KƐ U NANA SE GESEDALA DƆ MA O B'A LA KA GESE DA
wav/griots-r1-4-Tx@-451.62-452.29.wav,UNHUN
wav/griots-r1-4-Tx@-452.75-459.41.wav,U YE KUMA CAMAN CAMAN DE FƆ U NANA GESEDALA Y'U ƝININKAN A KO DENKƐ N MƆDENKƐ A KO A KƐRA COGODI AW BƐ KA ƝƆGƆN SAMA SAMA AW BƐ KA ƝƆGƆN SƆSƆ
wav/griots-r1-4-Tx@-459.6-467.58.wav,YALI MUN BƐ YE AAA KO ANW FA SARA A MA SA KA SANU TO AN BOLO A MA SA KA WARI TO AN BOLO A SA KA MISI TO A SARA KA ƝAMƐKƐKELEN DE TO
wav/griots-r1-4-Tx@-47.52-51.89.wav,AAA KO TIƝƐN DO O YE NE KA SO SƆGƆN MƐ DƆWƐRƐ T'E BOLO KA DI NE MAN MIN NI SOSƆGƆN TƐ KELEN YE
wav/griots-r1-4-Tx@-471.72-475.21.wav,BƆN NE NI N DƆGƆNINW MA SE KA ƝƐ A LA O Y'A JIRA KO FO ƝAMƐ KA TILAN
wav/griots-r1-4-Tx@-475.53-482.02.wav,DONKE AN BA FANA KO AN SARIYA MƆGƆW ƝINI N'AN SERA K'A TILAN MƐ FA KƆNI YE MIN FƆ A KA D'ALE DE YE A KA KƐ O YE O DE TUN KA D'A YE
wav/griots-r1-4-Tx@-482.4-486.01.wav,MƐ N'A DƐSƐR'A DENW NA A BƐ DENW TO YE O KA TAA LAJƐ N'A BƐ COGO MIN
wav/griots-r1-4-Tx@-487.31-490.05.wav,AN NANA KA NA HALINAƝUMA ƝIN'I FƐ N'A Y'A SƆRƆ A BƐ KƐ COGO MIN
wav/griots-r1-4-Tx@-490.31-494.59.wav,EEE E KO K'O TƐ BASI YE KO ƝAMƐ TILAN MAGO K'A BA FAGA DƆRƆN K'A KƐ TƆNƆ YE
wav/griots-r1-4-Tx@-495.09-498.37.wav,N'A Y'A KƐ TƆNƆ YE BƐ B'I BƐ B'I TA
wav/griots-r1-4-Tx@-498.58-500.34.wav,DONKE N'O KƐRA A BƐ BƐN KOLA
wav/griots-r1-4-Tx@-500.51-502.21.wav,CURURUU DENKƐFƆLƆ KO A KO E TA ƝƐDƆ
wav/griots-r1-4-Tx@-504.75-513.16.wav,U NANA SE DUGUTIGI MA K'A FƆ DUGU TIGI AYIWA AN NANA AN YE DENMISƐNNINW DE YE AN FA KARISA A TƐ BALOLA A FATURURA MƐ SANN'A KA FATU A YE KALIFA DƆ KƐ
wav/griots-r1-4-Tx@-513.3-517.76.wav,O KALIFA YE JUMƐN YE A MA SA KA SANU TO A MA SA WARI TO ASA KA ƝAMƐKƐKELEN DƆRƆN DE TO DU KƆNƆ
wav/griots-r1-4-Tx@-517.97-522.21.wav,O ƝAMƐ A KO N'ALE SARA FANA AN KAN'A ƝAMƐ FEERE AN KAN'A NI MAANA A KAN'A TƆNƆMADA
wav/griots-r1-4-Tx@-52.45-58.03.wav,AAA A KO AYI A KO FEERE DO N MƆDENKƐ N DENKƐ FEERE DE DO N'AN BƐNNA MIN NA N BƐ SO D'E MAN O DE LA
wav/griots-r1-4-Tx@-522.38-523.93.wav,BƆN AN MA SE KA BƐN A LA
wav/griots-r1-4-Tx@-524.22-529.52.wav,DONKE AN NANA N'A YA SƆRƆ MIN BƐ SE KA KƐ PURUKE NE NI N BADENW AN KA SINJI KANA FARA
wav/griots-r1-4-Tx@-530.32-537.75.wav,A KO K'O TƐ BASI YE EEE KO NIN TILAN MAN GO KO ƝAMƐ DO A TƐ SE KA DI MAA KELEN MA KA KELEN TO N'A MA BƐN A LA A BƐ ƝAMƐ FEERE DƆRƆN A B'A WARI TILAN
wav/griots-r1-4-Tx@-538.02-541.52.wav,AAA KƆRƆKƐ KO A MA FEERE FANA O YƆRƆ N MAN DI N YE NE T'O FƐ A LA
wav/griots-r1-4-Tx@-541.79-542.91.wav,E T'A TILACOGO DƆN
wav/griots-r1-4-Tx@-545.18-547.2.wav,DONKE O NANA SE MISIRI DE KƆNƆ SISAN
wav/griots-r1-4-Tx@-547.73-550.1.wav,U NANA SƆRƆ ALIMAMI B'A LA KA MƆGƆW LASELI
wav/griots-r1-4-Tx@-550.3-556.75.wav,O YE ALIMAMI KƆNƆ FO ALIMAMI TILALA ALIMAMI TILALEN SISAN JAMA BƐƐ FARALA ƝƆGƆN KAN KA N'O MƆGƆ SABA SƆRƆ MISIRI DALA
wav/griots-r1-4-Tx@-556.96-558.49.wav,O NI ALIMAMI BƐ KUMA NA
wav/griots-r1-4-Tx@-558.89-562.92.wav,O KO ALIMAMI MA KO ANW BƐ KƐLƐ DE LA AN BALIMADAMA CƐ SABA FAKELEN BAKELEN
wav/griots-r1-4-Tx@-563.09-569.39.wav,AN FA BƐ SA DON MIN A SARA KA ƝAMƐKƐKELEN DE TO SANU TƐ YE WARI TƐ YE ƝAMƐKƐKELEN DƆRƆN DE B'AN BOLO SO IN KƆNƆ
wav/griots-r1-4-Tx@-569.96-574.32.wav,MƐ A KO N'A SARA AN KANA ƝAMƐ IN FEERE AN KAN'A NIN MAA NA AN KAN'A TƆNƆMADA
wav/griots-r1-4-Tx@-574.41-576.42.wav,A TƐ SE KA DI KELEN MA FANA KA KELEN
wav/griots-r1-4-Tx@-576.76-579.16.wav,DONKE MƐ ANW KƆNI MAN Ɲ'A LA SARIYA YA JIRA A KA TILA
wav/griots-r1-4-Tx@-58.25-60.06.wav,AAA A KO N'O DO A KO NE KA SO TE FEERE E MA
wav/griots-r1-4-Tx@-582.58-585.01.wav,AAA O KO K'O TƐ BASI YE K'O KA NƆGƆ N'A BƐƐ YE
wav/griots-r1-4-Tx@-585.34-589.31.wav,KO A B'A FAGA DƆRƆN K'A TƆNƆMADA BƐƐ B'I TA TA
wav/griots-r1-4-Tx@-589.68-590.89.wav,AAA A KO K'E T'A DON
wav/griots-r1-4-Tx@-591.11-593.29.wav,O YƆRƆ DE LA A YE ALA WELE
wav/griots-r1-4-Tx@-593.88-595.41.wav,A YE MASAW KA MASAW WELE
wav/griots-r1-4-Tx@-596.34-597.16.wav,A FƆRA MASAKƐ MIN MA
wav/griots-r1-4-Tx@-597.2-602.0.wav,KULUHU ALAHU AHADIU ALAHU SAMADU LAMIYALIDI WALAMIYA KUN LAHU KUFU WANI AHADI
wav/griots-r1-4-Tx@-60.64-61.61.wav,A TƐMƐNA
wav/griots-r1-4-Tx@-61.91-62.55.wav,A MA SƆN
wav/griots-r1-4-Tx@-62.79-63.61.wav,A MA SƆN KA SO DI
wav/griots-r1-4-Tx@-64.32-66.37.wav,A NANA SE GURUPU SABANAN MA
wav/griots-r1-4-Tx@-66.66-68.62.wav,ALU FANA Y'A ƝININKAN NIN ƝININKANCOGO LA
wav/griots-r1-4-Tx@-68.88-71.19.wav,KARISA E BƆRA MIN A KO N BƆRA SO
wav/griots-r1-4-Tx@-7.27-10.52.wav,MƆDENNI BƐ ARABUKƐ JAABI A B'A FƆ BƆN O YE KA SO SƆGƆN YE
wav/griots-r1-4-Tx@-71.5-74.4.wav,AAA A KO I KA NI SO CƐ KAƝI DƐ AAA A K'A BƐ FEERE DE DƐ
wav/griots-r1-4-Tx@-74.73-76.51.wav,AAA A K'I BƐ SO FEERE N MA JOI
wav/griots-r1-4-Tx@-76.69-80.89.wav,A KO TIƝƐN DO NE KA SO N TƐ N'A FEERE WARI LA K'A DA F'I YE YALI E YƐRƐ BƐ SE K'A SAN JOLI
wav/griots-r1-4-Tx@-86.5-93.29.wav,Ɔ A KO TIƝƐN DO E Y'O CAMAN MIN FƆ E B'O DI NE MAN O YE NE KA SO SƆGƆN YE MƐ DƆWƐRƐ T'E BOLO K'A DA SO SƆGƆN KA MIN NI SO SƆGƆN TƐ KELEN YE
wav/griots-r1-4-Tx@-93.71-98.06.wav,AAA A KO N MƆDENKƐ N DENKƐ A KO FEERE DE DO A KO N'AN BƐNNA MIN NA NE B'O DE D'I MAN KƐ
wav/griots-r1-4-Tx@-98.36-100.17.wav,AAA AYI A KO N'O DO NE KA SO TƐ D'I MA
wav/griots-r10-1-Tx@-100.77-105.084.wav,O DUMUSO FƆLƆ I B'A SƆRƆ DƐBƐN BA KELEN O DE BƐ MUSOKƆRƆ BA KA SO KƆNƆ
wav/griots-r10-1-Tx@-106.004-108.468.wav,DEN BƐƐ BƐ DA DƐBƐ BA KELEN DE KAN
wav/griots-r10-1-Tx@-109.06-114.595.wav,NI YE KARISA DEN YE NI YE KARISA DEN YE O TUN TƐ AN MƆGƆKƆRƆ BAW BOLO
wav/griots-r10-1-Tx@-11.603-12.562.wav,A NI ƝATUMAN
wav/griots-r10-1-Tx@-116.149-118.421.wav,DEN BƐƐ BƐ DI MUSOKƆRƆ BA IN DE MA
wav/griots-r10-1-Tx@-118.687-120.42.wav,BƐƐ BƐ SI O MUSO KƆRƆ BA FƐ
wav/griots-r10-1-Tx@-124.482-126.203.wav,BƐƐ KA T'II ƝƐ KO
wav/griots-r10-1-Tx@-126.49-132.47.wav,NI DEN BƐƐ TAARA I ƝƐ KO A B'A FO A YE SELIJI TA A KA SELI
wav/griots-r10-1-Tx@-13.85-15.193.wav,NE TƆGƆ YE KOROTUMU SISOKO
wav/griots-r10-1-Tx@-132.732-136.26.wav,KƆMAMƆGƆ ƝƆGƆW BƐ SELIJI TA U BƐNA SELI DAMINƐ
wav/griots-r10-1-Tx@-136.52-142.36.wav,MINNU YƐREW YE U TA DƆGƆNUW N'U MA SE SELI YE O BƐ SELI DEGE U KƆRƆMAƝƆGƆW FƐ
wav/griots-r10-1-Tx@-143.21-146.437.wav,O KƐCOKO LA N'AN KILALA SELI LA
wav/griots-r10-1-Tx@-146.576-150.26.wav,A BƐ FƆ SISA A YE BAKƆRƆBA FO
wav/griots-r10-1-Tx@-150.786-155.11.wav,N'AN TAARA FAKƆRƆBALEN FO AN BƐ FA BƐ FO KELEN KELEN
wav/griots-r10-1-Tx@-155.549-158.346.wav,N'AN KILALA FA BƐƐ FOLI LA AN BƐNA SE BAW MA
wav/griots-r10-1-Tx@-16.09-16.926.wav,KA BƆ WAGADU
wav/griots-r10-1-Tx@-161.007-164.31.wav,NI FOLI BANNA DARAKA BƐNA SIGI
wav/griots-r10-1-Tx@-164.74-166.588.wav,O DARAKA IN YE MINA BA KELEN DE DO
wav/griots-r10-1-Tx@-167.68-174.82.wav,NI DARAKA KƐRA FILEN BA KƆNƆ KA LƐFƐ DABIRI A DA LA GALA FILA DE BƐ LƐFƐ IN SAN FƐ
wav/griots-r10-1-Tx@-175.496-178.111.wav,AN B'O GALAMA FILA AN B'A FALEN FALEN AN NI ƝƆGƆ CƐ
wav/griots-r10-1-Tx@-178.64-181.343.wav,AN BƐƐ BƐ NI DARAKA IN MIN GALAMA FILA LA
wav/griots-r10-1-Tx@-18.1-19.028.wav,WAGADU DUGU JUMƐ
wav/griots-r10-1-Tx@-182.143-186.004.wav,Ɔ NI DUMUNI KOMANSERA KƆ A BƐNA DƆGƆYA MINA KƆNƆ
wav/griots-r10-1-Tx@-186.547-192.86.wav,DƆNKI SISAN KƆRƆMAƝƆGƆW O B'A DƆN KA FƆ KO NE DƆGƆNI YE NINNU YE N T'U KUN
wav/griots-r10-1-Tx@-193.326-194.497.wav,KƆRƆ BƐ WULI
wav/griots-r10-1-Tx@-194.557-196.25.wav,MIN FANA DALEN B'O KAN O FANA BƐ WULI
wav/griots-r10-1-Tx@-196.512-198.165.wav,MIN FANA DALEN B'O KAN O BƐ WULI
wav/griots-r10-1-Tx@-198.276-199.707.wav,FO KANA SE DƆGƆNIMA ƝƆGƆ MA
wav/griots-r10-1-Tx@-200.176-203.97.wav,I DƆGƆMAƝƆGƆ MA N'A TƆ TORA O KUN O DE BƐ MINA SAANI
wav/griots-r10-1-Tx@-204.972-208.51.wav,KA KILA KA DUMUNIMINAW TA KA TAA N'A KABUGUDA LA
wav/griots-r10-1-Tx@-209.135-210.6.wav,A BƐ TAA DI TOBILIKƐLA MAN
wav/griots-r10-1-Tx@-211.112-212.28.wav,A BƐ BARIKA DA
wav/griots-r10-1-Tx@-212.733-214.17.wav,N'A YE BARIKA DA
wav/griots-r10-1-Tx@-216.175-217.503.wav,FA BƐƐ YE KELEN KELEN
wav/griots-r10-1-Tx@-217.932-220.45.wav,KA SEGI KA BARIKA DA BA BƐƐ KELEN KELEN
wav/griots-r10-1-Tx@-22.87-25.248.wav,N SIGI YƆRƆ BƐNNEN BƐ SIGIDA DUURUNA MA
wav/griots-r10-1-Tx@-221.017-221.982.wav,N'AN TILALA O LA
wav/griots-r10-1-Tx@-222.583-225.91.wav,AN BƐƐ BƐ BAKƆRƆBA MIN BOLO AN BƐ N'AN SARA A LA
wav/griots-r10-1-Tx@-226.4-231.62.wav,NI MIN BƐ KALAN NA A B'O KA KALANYƆRƆTAAMINA TA K'A D'I MAN
wav/griots-r10-1-Tx@-232.4-233.88.wav,AN BƐƐ BƐ TAA KALANYƆRƆ
wav/griots-r10-1-Tx@-234.53-237.664.wav,N'AN TAARA KALANYƆRƆ LA AN B'AN KARAMƆGƆW FO
wav/griots-r10-1-Tx@-238.31-244.357.wav,A KƐRA DUMAKALAN YE O A KƐRA NANSARAKALAN YE O AN B'AN KARAMƆGƆW FO
wav/griots-r10-1-Tx@-250.256-252.224.wav,KALANDEN B'A KARAMƆGƆ BOYAN
wav/griots-r10-1-Tx@-253.42-259.975.wav,N'AN YE KARAMƆGƆ FO WALANDA MIN KA KAN KA KƐ ANW KUN KARAMƆGƆ B'O D'AN KUN
wav/griots-r10-1-Tx@-261.13-264.745.wav,NI SOTAAWAATI SERA AN BƐ NA SO
wav/griots-r10-1-Tx@-265.12-268.795.wav,N'AN NANA SO O FOLI KELEN DO
wav/griots-r10-1-Tx@-269.67-270.835.wav,I BƐ DUMASAW FO
wav/griots-r10-1-Tx@-27.897-30.971.wav,N BƐ N KA FOLI LASE MALI KƆNƆ MALI KƆ KAN
wav/griots-r10-1-Tx@-271.961-273.106.wav,I B'I KƆRƆMAƝƆGƆW FO
wav/griots-r10-1-Tx@-274.367-275.683.wav,KILELAFANA BƐNA SIGI
wav/griots-r10-1-Tx@-276.586-277.933.wav,NI KILELAFANA SIGILA
wav/griots-r10-1-Tx@-285.8-289.909.wav,AN BƐƐ BƐ JƐ AN B'AN TIGƐ KO TƐGƐKOJIMINA KELEN KƆNƆ
wav/griots-r10-1-Tx@-291.143-293.187.wav,O Y'A SƆRƆ ƝƆGƆGASISIGI TUN BƐ YEN
wav/griots-r10-1-Tx@-293.698-294.832.wav,AN BƐ ƝƆGƆ BOYAN
wav/griots-r10-1-Tx@-295.079-296.66.wav,AN TƐ ƝUGU ƝƆGƆ NA
wav/griots-r10-1-Tx@-296.879-297.865.wav,HINƐ BƐ YEN
wav/griots-r10-1-Tx@-298.23-299.273.wav,MAKARI BƐ YEN
wav/griots-r10-1-Tx@-299.623-300.705.wav,AN TIN BƐ ƝƆGƆ NA
wav/griots-r10-1-Tx@-301.61-304.802.wav,BƐƐ BƐ I TƐGƐ KO TƐGƐKOJIMINA KELEN KƆNƆ
wav/griots-r10-1-Tx@-305.36-307.185.wav,AN MINNU YE DƆGƆNIMAMƆGƆ YE
wav/griots-r10-1-Tx@-31.963-33.669.wav,FARAFINA NI FARAJƐ LA
wav/griots-r10-1-Tx@-310.041-311.553.wav,DUMUNIMINA DA MINƐ
wav/griots-r10-1-Tx@-312.042-315.403.wav,E MIN YE DƆGƆNI YE A TƐ KU I LA E FƆLƆ K'I TƐGƐ DON DUMUNI NA
wav/griots-r10-1-Tx@-316.08-318.313.wav,K'A SƆRƆ I KƆRƆMAƝƆGƆW FƆLƆ MA TƐGƐ DON A LA
wav/griots-r10-1-Tx@-318.758-321.518.wav,O YA SƆRƆ BONYA TUN BƐ YEN AN TUN BƐ ƝƆGƆ BONYA
wav/griots-r10-1-Tx@-322.964-324.309.wav,DUMUNI MANA KƐ OLA
wav/griots-r10-1-Tx@-324.659-325.612.wav,E BƐ MINA DA MINA
wav/griots-r10-1-Tx@-326.428-327.85.wav,N'AN KILALA DUMUNI NA
wav/griots-r10-1-Tx@-328.44-331.61.wav,E MIN YE DƆGƆNI YE E DE BƐ DUMUNIMINA TA TUGUNI
wav/griots-r10-1-Tx@-334.562-335.734.wav,BARIKA BƐ DA
wav/griots-r10-1-Tx@-336.11-341.408.wav,O WAGATI LA ANW BANGEBAAW TUN TƐ SƆN AN KA KILEGANFƐYAALA KƐ
wav/griots-r10-1-Tx@-34.412-35.76.wav,N KA FOLI BƐ BƐƐ LAJƐLEN YE
wav/griots-r10-1-Tx@-341.708-343.271.wav,A BƐ FƆ KO AN KA TAA AN DA
wav/griots-r10-1-Tx@-343.71-348.996.wav,N'AN TAARA AN DA NI LAANSARAKILE BINNA AN BƐ WULI
wav/griots-r10-1-Tx@-349.776-350.924.wav,MUNNU YE MUSONIW YE
wav/griots-r10-1-Tx@-351.266-352.628.wav,ƝƆ BƐ DI U MAN
wav/griots-r10-1-Tx@-353.026-353.968.wav,AN B'A FOLON
wav/griots-r10-1-Tx@-354.9-358.505.wav,CƐMANW OLU BƐ SE KA AN DƐMƐ JITA LA
wav/griots-r10-1-Tx@-36.985-38.395.wav,NE BƐNA N DA DON BARO LA
wav/griots-r10-1-Tx@-362.84-364.681.wav,CƐMANW KA KAN KA BAARA MIN KƐ
wav/griots-r10-1-Tx@-364.955-366.772.wav,CƐMANW FANA KA BAARA BƐ YIRA OLA O
wav/griots-r10-1-Tx@-367.177-368.009.wav,BONYA B'A KƆNƆ
wav/griots-r10-1-Tx@-368.348-369.606.wav,KARAMA B'A KƆNƆ
wav/griots-r10-1-Tx@-369.87-374.309.wav,N'AN KILALA OLA MIN YE AN BƐƐ LA KƆRƆMAƝƆGƆ YE ALE DE FO KO BƐƐ KA NA
wav/griots-r10-1-Tx@-374.723-375.905.wav,N'AN NANA
wav/griots-r10-1-Tx@-376.16-379.58.wav,A BƐ FƆ A YE WALANDA MIN KALAN KALANSO KƆNƆ BI
wav/griots-r10-1-Tx@-380.54-381.935.wav,BƐƐ KA NA I TA FƆ N ƝƐNA
wav/griots-r10-1-Tx@-384.061-385.183.wav,MIN YE WALANDA MIN KALAN
wav/griots-r10-1-Tx@-385.736-386.58.wav,AN B'O FƆ
wav/griots-r10-1-Tx@-386.97-388.518.wav,O BƐ KƐ FO KA DON FITIRILA
wav/griots-r10-1-Tx@-389.018-390.385.wav,OLA NI FITIRI SERA
wav/griots-r10-1-Tx@-39.348-41.344.wav,BARA BARO B'E KOMI AN KA MARA
wav/griots-r10-1-Tx@-390.758-391.96.wav,AN BƐ SELI JITA
wav/griots-r10-1-Tx@-392.26-393.34.wav,AN BƐ FITIRI SELI
wav/griots-r10-1-Tx@-394.463-396.687.wav,N'AN YE FITIRI SELI AN BƐ TO SIGILEN AN NƆ LA
wav/griots-r10-1-Tx@-398.016-399.989.wav,AN BƐNA WEELE AN BƐNA SURAFANA DUN
wav/griots-r10-1-Tx@-402.838-403.986.wav,AN BƐ BARIKA DA AN MAASAW YE
wav/griots-r10-1-Tx@-404.75-408.321.wav,AN BƐƐ BƐ ƝƆGƆ SƆRƆ MUSOKƆRƆBA KA SO KƆNƆ
wav/griots-r10-1-Tx@-409.33-410.926.wav,N'AN YE ƝƆGƆ SƆRƆ MUSOKƆRƆBA KA SO KƆNƆ
wav/griots-r10-1-Tx@-411.583-413.726.wav,O B'A SƆRƆ MUSOKƆRƆBA BƐ TO KA ZIIRI DA AN YE
wav/griots-r10-1-Tx@-415.597-417.512.wav,A BƐ KILE KELEN KƐ A BƐ ZIIIRI DA
wav/griots-r10-1-Tx@-418.104-419.763.wav,KA TILE FILANA KƐ A BƐ ZIIRI DA
wav/griots-r10-1-Tx@-42.366-45.47.wav,AN KA BI MARA ANI KUNU MARA KAN
wav/griots-r10-1-Tx@-420.454-422.054.wav,TILE SABANA NA A BƐ ZIIRI DA
wav/griots-r10-1-Tx@-422.71-429.044.wav,KILE NAANI DON DE A B'I KAN TO KO NE ZIIRI MIN DA AW YE JƆ BƐ SE KA NE KA ZIIRI KƆMASEGI NE YE
wav/griots-r10-1-Tx@-431.468-433.342.wav,A B'A FƆ LAJALI FƐN DƆ BƐ NE BOLO
wav/griots-r10-1-Tx@-433.814-435.793.wav,NI MIN SERA KA ZIIRI KƆMALASEGI
wav/griots-r10-1-Tx@-436.252-438.142.wav,NE BƐ NI LAJALIFƐN DI O TIGI MAN
wav/griots-r10-1-Tx@-438.679-440.79.wav,DENMISƐNNIYA LA O KA DI AN YE
wav/griots-r10-1-Tx@-442.061-443.8.wav,DƆ BƐ SIN K'I KAN TO TEN NMA NE BƐ SE
wav/griots-r10-1-Tx@-444.441-446.499.wav,N'A K'I BƐ SE DƆRƆN A B'A FƆ K'I K'A FƆ TAN
wav/griots-r10-1-Tx@-448.384-450.109.wav,N'A KO K'E K'A FƆ E BƐ ZIIRI JUMƐ DA
wav/griots-r10-1-Tx@-450.463-452.289.wav,A B'A FƆ KO N'I YE MIN DA NE BƐ SE K'O DE DA
wav/griots-r10-1-Tx@-453.138-454.095.wav,E K'A DA TA
wav/griots-r10-1-Tx@-458.138-459.466.wav,A Y'A FƆ KO NAAMU KƐ
wav/griots-r10-1-Tx@-461.298-462.679.wav,DENMISƐNIW BƐƐ KO NAAMU
wav/griots-r10-1-Tx@-463.185-465.777.wav,A KOO NI KƐRA MASAKƐ DƆ DE YE
wav/griots-r10-1-Tx@-467.434-469.374.wav,MUSO FILA DE TUN BƐ MASAKƐ IN BOLO
wav/griots-r10-1-Tx@-47.288-51.83.wav,KUNUN MARA ANI BI MARA O CƐ KA JAN
wav/griots-r10-1-Tx@-470.609-472.597.wav,WULU DƆ FANA TUN BƐ MASAKƐ IN BOLO
wav/griots-r10-1-Tx@-473.253-474.837.wav,WULU IN TƆGƆ YE KO SUMAJALE
wav/griots-r10-1-Tx@-475.755-477.241.wav,FLA MUSO DƆ FANA TUN BƐ YEN
wav/griots-r10-1-Tx@-477.765-479.227.wav,FILAMUSO IN BƐ NƆNƆ FEERE
